transactionId,userId,date,amount,type,category,merchantName,description,paymentMode,isRecurring,source
TXN0003496,U009,2025-08-09,9603,Expense,Medical,Clinic,Medical,Credit Card,false,Medical
TXN0003497,U009,2025-08-29,3674,Expense,Insurance,Premium Payment,Insurance,Cash,true,Insurance
TXN0003498,U009,2025-09-28,120000,Income,Salary,Employer,Monthly salary,Net Banking,true,Salary
TXN0003499,U009,2025-09-05,17359,Income,Freelance,Client,Freelance project,UPI,false,Freelance
TXN0003500,U009,2025-09-07,4598,Expense,Transportation,Gas Station,Transportation,Net Banking,false,Transportation
TXN0003501,U009,2025-09-23,4034,Expense,Education,Coursera,Education,Debit Card,false,Education
TXN0003502,U009,2025-09-04,7935,Expense,Education,Tuition,Education,Credit Card,false,Education
TXN0003503,U009,2025-09-30,8091,Expense,Entertainment,Netflix,Entertainment,Net Banking,false,Entertainment
TXN0003504,U009,2025-09-17,9248,Expense,Entertainment,Movie Tickets,Entertainment,UPI,false,Entertainment
TXN0003505,U009,2025-09-18,2827,Expense,Transportation,Uber,Transportation,Net Banking,false,Transportation
TXN0003506,U009,2025-09-16,7014,Expense,Groceries,Local Market,Groceries,Net Banking,false,Groceries
TXN0003507,U009,2025-09-27,3839,Expense,Transportation,Gas Station,Transportation,Cash,false,Transportation
TXN0003508,U009,2025-10-27,120000,Income,Salary,Employer,Monthly salary,Net Banking,true,Salary
TXN0003509,U009,2025-10-18,2563,Expense,Utilities,Internet Provider,Utilities,UPI,false,Utilities
TXN0003510,U009,2025-10-19,7766,Expense,Insurance,Insurance Company,Insurance,Debit Card,true,Insurance
TXN0003511,U009,2025-10-19,8611,Expense,Medical,Hospital,Medical,Debit Card,false,Medical
TXN0003512,U009,2025-10-30,20332,Expense,Rent,Property Management,Rent,Credit Card,true,Rent
TXN0003513,U009,2025-10-22,11150,Expense,Education,Tuition,Education,Cash,false,Education
TXN0003514,U009,2025-10-17,5383,Expense,Groceries,Whole Foods,Groceries,Debit Card,false,Groceries
TXN0003515,U009,2025-10-04,2584,Expense,Utilities,Water Supply,Utilities,Cash,false,Utilities
TXN0003516,U009,2025-10-10,17891,Expense,Shopping,Zara,Shopping,Cash,false,Shopping
TXN0003517,U009,2025-10-09,3260,Expense,Transportation,Ola,Transportation,Credit Card,false,Transportation
TXN0003518,U009,2025-10-08,8957,Expense,Shopping,Nike,Shopping,Net Banking,false,Shopping
TXN0003519,U009,2025-11-25,120000,Income,Salary,Employer,Monthly salary,Net Banking,true,Salary
TXN0003520,U009,2025-11-13,5583,Expense,Entertainment,Movie Tickets,Entertainment,Debit Card,false,Entertainment
TXN0003521,U009,2025-11-13,49100,Expense,Shopping,Amazon,Shopping,Net Banking,false,Shopping
TXN0003522,U009,2025-11-18,13544,Expense,Medical,Lab Tests,Medical,Debit Card,false,Medical
TXN0003523,U009,2025-11-27,4386,Expense,Transportation,Ola,Transportation,UPI,false,Transportation
TXN0003524,U009,2025-11-06,11078,Expense,Medical,Pharmacy,Medical,Cash,false,Medical
TXN0003525,U009,2025-11-01,10538,Expense,Shopping,Local Store,Shopping,Cash,false,Shopping
TXN0003526,U009,2025-11-09,7403,Expense,Groceries,Amazon Fresh,Groceries,Cash,false,Groceries
TXN0003527,U009,2025-11-26,6971,Expense,Insurance,Insurance Company,Insurance,Debit Card,true,Insurance
TXN0003528,U009,2025-11-03,1617,Expense,Transportation,Uber,Transportation,Net Banking,false,Transportation
TXN0003529,U009,2025-11-23,2190,Expense,Utilities,Water Supply,Utilities,Debit Card,false,Utilities
TXN0003530,U009,2025-11-14,8840,Expense,Medical,Pharmacy,Medical,Cash,false,Medical
TXN0003531,U009,2025-11-20,4262,Expense,Transportation,Metro Card,Transportation,Cash,false,Transportation
TXN0003532,U009,2025-12-26,120000,Income,Salary,Employer,Monthly salary,Net Banking,true,Salary
TXN0003533,U009,2025-12-10,72000,Income,Bonus,Employer,Bonus,Net Banking,false,Bonus
TXN0003534,U009,2025-12-28,14431,Expense,Medical,Clinic,Medical,Debit Card,false,Medical
TXN0003535,U009,2025-12-06,11151,Expense,Medical,Lab Tests,Medical,Net Banking,false,Medical
TXN0003536,U009,2025-12-03,4365,Expense,Groceries,Carrefour,Groceries,Credit Card,false,Groceries
TXN0003537,U009,2025-12-20,20559,Expense,Rent,Property Management,Rent,UPI,true,Rent
TXN0003538,U009,2025-12-17,11338,Expense,Shopping,Amazon,Shopping,Credit Card,false,Shopping
TXN0003539,U009,2025-12-29,2870,Expense,Utilities,Electricity Board,Utilities,Credit Card,false,Utilities
TXN0003540,U009,2025-12-18,9905,Expense,Education,Udemy,Education,UPI,false,Education
TXN0003541,U009,2025-12-08,42696,Expense,Rent,Property Management,Rent,Cash,true,Rent
TXN0003542,U009,2025-12-28,55732,Expense,Rent,Landlord,Rent,UPI,true,Rent
TXN0003543,U009,2025-12-29,5453,Expense,Insurance,Insurance Company,Insurance,Credit Card,true,Insurance
TXN0003544,U009,2025-12-09,15320,Expense,Shopping,Amazon,Shopping,Cash,false,Shopping
TXN0003545,U009,2026-01-25,120000,Income,Salary,Employer,Monthly salary,Net Banking,true,Salary
TXN0003546,U009,2026-01-19,5548,Expense,Insurance,Premium Payment,Insurance,Cash,true,Insurance
TXN0003547,U009,2026-01-08,7794,Expense,Insurance,Insurance Company,Insurance,Credit Card,true,Insurance
TXN0003548,U009,2026-01-06,1912,Expense,Medical,Hospital,Medical,Credit Card,false,Medical
TXN0003549,U009,2026-01-30,53821,Expense,Rent,Landlord,Rent,Cash,true,Rent
TXN0003550,U009,2026-01-22,3292,Expense,Transportation,Uber,Transportation,Credit Card,false,Transportation
TXN0003551,U009,2026-01-22,3239,Expense,Dining,Cafe,Dining,Debit Card,false,Dining
TXN0003552,U009,2026-01-09,4532,Expense,Dining,Food Delivery,Dining,Debit Card,false,Dining
TXN0003553,U009,2026-01-01,5585,Expense,Insurance,Insurance Company,Insurance,Cash,true,Insurance
TXN0003554,U009,2026-01-08,4496,Expense,Education,Tuition,Education,Net Banking,false,Education
TXN0003555,U010,2024-01-26,150000,Income,Salary,Employer,Monthly salary,Net Banking,true,Salary
TXN0003556,U010,2024-01-16,3560,Expense,Utilities,Internet Provider,Utilities,Cash,false,Utilities
TXN0003557,U010,2024-01-15,13810,Expense,Medical,Hospital,Medical,Credit Card,false,Medical
TXN0003558,U010,2024-01-30,10099,Expense,Medical,Hospital,Medical,Net Banking,false,Medical
TXN0003559,U010,2024-01-16,6594,Expense,Groceries,Amazon Fresh,Groceries,Net Banking,false,Groceries
TXN0003560,U010,2024-01-02,5284,Expense,Medical,Pharmacy,Medical,UPI,false,Medical
TXN0003561,U010,2024-01-23,19075,Expense,Shopping,Local Store,Shopping,Debit Card,false,Shopping
TXN0003562,U010,2024-01-28,5044,Expense,Dining,Food Delivery,Dining,Net Banking,false,Dining
TXN0003563,U010,2024-01-09,7592,Expense,Dining,Fast Food Chain,Dining,Cash,false,Dining
TXN0003564,U010,2024-01-09,10863,Expense,Shopping,Amazon,Shopping,Cash,false,Shopping
TXN0003565,U010,2024-01-13,5698,Expense,Insurance,Insurance Company,Insurance,Net Banking,true,Insurance
TXN0003566,U010,2024-01-19,8413,Expense,Entertainment,Gaming Store,Entertainment,Net Banking,false,Entertainment
TXN0003567,U010,2024-01-09,32662,Expense,Rent,Landlord,Rent,UPI,true,Rent
TXN0003568,U010,2024-02-25,150000,Income,Salary,Employer,Monthly salary,Net Banking,true,Salary
TXN0003569,U010,2024-02-29,18521,Expense,Shopping,Local Store,Shopping,Cash,false,Shopping
TXN0003570,U010,2024-02-06,4338,Expense,Dining,Food Delivery,Dining,UPI,false,Dining
TXN0003571,U010,2024-02-17,13630,Expense,Medical,Lab Tests,Medical,Debit Card,false,Medical
TXN0003572,U010,2024-02-11,2513,Expense,Entertainment,Amazon Prime,Entertainment,Credit Card,false,Entertainment
TXN0003573,U010,2024-02-03,28743,Expense,Entertainment,Netflix,Entertainment,UPI,false,Entertainment
TXN0003574,U010,2024-02-15,53695,Expense,Rent,Landlord,Rent,Cash,true,Rent
TXN0003575,U010,2024-02-09,4020,Expense,Transportation,Metro Card,Transportation,Net Banking,false,Transportation
TXN0003576,U010,2024-02-08,2740,Expense,Dining,Restaurant,Dining,Cash,false,Dining
TXN0003577,U010,2024-02-24,6714,Expense,Insurance,Premium Payment,Insurance,Debit Card,true,Insurance
TXN0003578,U010,2024-02-28,4298,Expense,Transportation,Parking,Transportation,Net Banking,false,Transportation
TXN0003579,U010,2024-03-26,150000,Income,Salary,Employer,Monthly salary,Net Banking,true,Salary
TXN0003580,U010,2024-03-29,8515,Expense,Education,Coursera,Education,Debit Card,false,Education
TXN0003581,U010,2024-03-01,8964,Expense,Education,Tuition,Education,Net Banking,false,Education
TXN0003582,U010,2024-03-03,18669,Expense,Rent,Property Management,Rent,Net Banking,true,Rent
TXN0003583,U010,2024-03-29,7923,Expense,Groceries,Local Market,Groceries,Cash,false,Groceries
TXN0003584,U010,2024-03-29,4800,Expense,Dining,Restaurant,Dining,Cash,false,Dining
TXN0003585,U010,2024-03-20,3061,Expense,Utilities,Electricity Board,Utilities,UPI,false,Utilities
TXN0003586,U010,2024-03-27,20637,Expense,Rent,Landlord,Rent,Net Banking,true,Rent
TXN0003587,U010,2024-03-14,4197,Expense,Insurance,Premium Payment,Insurance,UPI,true,Insurance
TXN0003588,U010,2024-03-28,12230,Expense,Medical,Lab Tests,Medical,Cash,false,Medical
TXN0003589,U010,2024-04-25,150000,Income,Salary,Employer,Monthly salary,Net Banking,true,Salary
TXN0003590,U010,2024-04-18,7823,Income,Freelance,Client,Freelance project,UPI,false,Freelance
TXN0003591,U010,2024-04-01,20181,Expense,Groceries,Whole Foods,Groceries,Credit Card,false,Groceries
TXN0003592,U010,2024-04-06,2773,Expense,Utilities,Water Supply,Utilities,Debit Card,false,Utilities
TXN0003593,U010,2024-04-06,7121,Expense,Entertainment,Amazon Prime,Entertainment,Debit Card,false,Entertainment
TXN0003594,U010,2024-04-07,3478,Expense,Groceries,Carrefour,Groceries,UPI,false,Groceries
TXN0003595,U010,2024-04-28,5139,Expense,Insurance,Premium Payment,Insurance,Debit Card,true,Insurance
TXN0003596,U010,2024-04-30,4361,Expense,Medical,Clinic,Medical,Cash,false,Medical
TXN0003597,U010,2024-04-15,5181,Expense,Dining,Food Delivery,Dining,Net Banking,false,Dining
TXN0003598,U010,2024-04-04,8923,Expense,Education,Tuition,Education,UPI,false,Education
TXN0003599,U010,2024-04-06,4928,Expense,Dining,Restaurant,Dining,Net Banking,false,Dining
TXN0003600,U010,2024-05-25,150000,Income,Salary,Employer,Monthly salary,Net Banking,true,Salary
TXN0003601,U010,2024-05-20,15723,Income,Freelance,Client,Freelance project,UPI,false,Freelance
TXN0003602,U010,2024-05-13,7672,Expense,Insurance,Insurance Company,Insurance,Credit Card,true,Insurance
TXN0003603,U010,2024-05-23,4060,Expense,Insurance,Insurance Company,Insurance,UPI,true,Insurance
TXN0003604,U010,2024-05-14,6518,Expense,Education,Udemy,Education,Net Banking,false,Education
TXN0003605,U010,2024-05-18,4001,Expense,Groceries,Whole Foods,Groceries,UPI,false,Groceries
TXN0003606,U010,2024-05-07,3070,Expense,Transportation,Ola,Transportation,Credit Card,false,Transportation
TXN0003607,U010,2024-05-15,3736,Expense,Medical,Hospital,Medical,Net Banking,false,Medical
TXN0003608,U010,2024-05-07,5325,Expense,Education,Udemy,Education,Net Banking,false,Education
TXN0003609,U010,2024-05-29,6319,Expense,Dining,Cafe,Dining,Net Banking,false,Dining
TXN0003610,U010,2024-05-04,3935,Expense,Utilities,Water Supply,Utilities,Debit Card,false,Utilities
TXN0003611,U010,2024-05-04,10304,Expense,Medical,Pharmacy,Medical,Net Banking,false,Medical
TXN0003612,U010,2024-05-16,6184,Expense,Medical,Hospital,Medical,Net Banking,false,Medical
TXN0003613,U010,2024-05-21,2147,Expense,Transportation,Parking,Transportation,Credit Card,false,Transportation
TXN0003614,U010,2024-06-26,150000,Income,Salary,Employer,Monthly salary,Net Banking,true,Salary
TXN0003615,U010,2024-06-05,90000,Income,Bonus,Employer,Bonus,Net Banking,false,Bonus
TXN0003616,U010,2024-06-15,5895,Expense,Education,Udemy,Education,UPI,false,Education
TXN0003617,U010,2024-06-07,6482,Expense,Shopping,Flipkart,Shopping,Cash,false,Shopping
TXN0003618,U010,2024-06-30,8333,Expense,Entertainment,Amazon Prime,Entertainment,Net Banking,false,Entertainment
TXN0003619,U010,2024-06-28,11687,Expense,Medical,Lab Tests,Medical,UPI,false,Medical
TXN0003620,U010,2024-06-12,7720,Expense,Groceries,Amazon Fresh,Groceries,Cash,false,Groceries
TXN0003621,U010,2024-06-10,3459,Expense,Insurance,Premium Payment,Insurance,Debit Card,true,Insurance
TXN0003622,U010,2024-06-05,9489,Expense,Medical,Hospital,Medical,Net Banking,false,Medical
TXN0003623,U010,2024-06-05,3534,Expense,Utilities,Electricity Board,Utilities,Net Banking,false,Utilities
TXN0003624,U010,2024-07-28,150000,Income,Salary,Employer,Monthly salary,Net Banking,true,Salary
TXN0003625,U010,2024-07-22,2792,Expense,Dining,Cafe,Dining,UPI,false,Dining
TXN0003626,U010,2024-07-28,20968,Expense,Rent,Landlord,Rent,Credit Card,true,Rent
TXN0003627,U010,2024-07-19,4677,Expense,Insurance,Insurance Company,Insurance,UPI,true,Insurance
TXN0003628,U010,2024-07-30,8829,Expense,Education,Udemy,Education,Cash,false,Education
TXN0003629,U010,2024-07-21,15507,Expense,Shopping,Amazon,Shopping,Net Banking,false,Shopping
TXN0003630,U010,2024-07-08,56715,Expense,Rent,Landlord,Rent,Credit Card,true,Rent
TXN0003631,U010,2024-07-17,57396,Expense,Rent,Landlord,Rent,Credit Card,true,Rent
TXN0003632,U010,2024-07-07,4852,Expense,Dining,Cafe,Dining,Net Banking,false,Dining
TXN0003633,U010,2024-07-25,18218,Expense,Shopping,Amazon,Shopping,UPI,false,Shopping
TXN0003634,U010,2024-07-24,9997,Expense,Entertainment,Amazon Prime,Entertainment,Cash,false,Entertainment
TXN0003635,U010,2024-07-03,30312,Expense,Rent,Landlord,Rent,Cash,true,Rent
TXN0003636,U010,2024-07-26,5027,Expense,Shopping,Amazon,Shopping,Net Banking,false,Shopping
TXN0003637,U010,2024-08-26,150000,Income,Salary,Employer,Monthly salary,Net Banking,true,Salary
TXN0003638,U010,2024-08-11,3688,Expense,Medical,Clinic,Medical,Credit Card,false,Medical
TXN0003639,U010,2024-08-12,3290,Expense,Groceries,Amazon Fresh,Groceries,Credit Card,false,Groceries
TXN0003640,U010,2024-08-09,13796,Expense,Utilities,Electricity Board,Utilities,Net Banking,false,Utilities
TXN0003641,U010,2024-08-31,7486,Expense,Groceries,Local Market,Groceries,Credit Card,false,Groceries
TXN0003642,U010,2024-08-26,6608,Expense,Education,Tuition,Education,Cash,false,Education
TXN0003643,U010,2024-08-31,11995,Expense,Medical,Pharmacy,Medical,Credit Card,false,Medical
TXN0003644,U010,2024-08-06,5263,Expense,Entertainment,Netflix,Entertainment,Debit Card,false,Entertainment
TXN0003645,U010,2024-08-16,5555,Expense,Medical,Pharmacy,Medical,Credit Card,false,Medical
TXN0003646,U010,2024-09-27,150000,Income,Salary,Employer,Monthly salary,Net Banking,true,Salary
TXN0003647,U010,2024-09-08,32279,Expense,Rent,Landlord,Rent,Debit Card,true,Rent
TXN0003648,U010,2024-09-21,5293,Expense,Insurance,Premium Payment,Insurance,UPI,true,Insurance
TXN0003649,U010,2024-09-12,4494,Expense,Insurance,Premium Payment,Insurance,Credit Card,true,Insurance
TXN0003650,U010,2024-09-14,14101,Expense,Medical,Clinic,Medical,Net Banking,false,Medical
TXN0003651,U010,2024-09-02,2632,Expense,Transportation,Gas Station,Transportation,UPI,false,Transportation
TXN0003652,U010,2024-09-15,4244,Expense,Transportation,Gas Station,Transportation,Credit Card,false,Transportation
TXN0003653,U010,2024-09-23,6620,Expense,Dining,Restaurant,Dining,UPI,false,Dining
TXN0003654,U010,2024-09-27,3779,Expense,Groceries,Costco,Groceries,Cash,false,Groceries
TXN0003655,U010,2024-09-24,7578,Expense,Dining,Restaurant,Dining,UPI,false,Dining
TXN0003656,U010,2024-09-19,8203,Expense,Education,Books Store,Education,Credit Card,false,Education
TXN0003657,U010,2024-10-27,150000,Income,Salary,Employer,Monthly salary,Net Banking,true,Salary
TXN0003658,U010,2024-10-08,11547,Expense,Shopping,Nike,Shopping,Debit Card,false,Shopping
TXN0003659,U010,2024-10-28,13555,Expense,Shopping,Amazon,Shopping,Debit Card,false,Shopping
TXN0003660,U010,2024-10-13,2896,Expense,Medical,Pharmacy,Medical,Credit Card,false,Medical
TXN0003661,U010,2024-10-09,17042,Expense,Rent,Landlord,Rent,UPI,true,Rent
TXN0003662,U010,2024-10-05,3892,Expense,Education,Books Store,Education,Credit Card,false,Education
TXN0003663,U010,2024-10-25,3185,Expense,Transportation,Parking,Transportation,Cash,false,Transportation
TXN0003664,U010,2024-10-30,19902,Expense,Shopping,Local Store,Shopping,Debit Card,false,Shopping
TXN0003665,U010,2024-10-25,4704,Expense,Insurance,Insurance Company,Insurance,UPI,true,Insurance
TXN0003666,U010,2024-10-02,15420,Expense,Rent,Landlord,Rent,UPI,true,Rent
TXN0003667,U010,2024-10-20,3608,Expense,Transportation,Parking,Transportation,Debit Card,false,Transportation
TXN0003668,U010,2024-11-26,150000,Income,Salary,Employer,Monthly salary,Net Banking,true,Salary
TXN0003669,U010,2024-11-02,1573,Expense,Transportation,Metro Card,Transportation,Debit Card,false,Transportation
TXN0003670,U010,2024-11-19,6915,Expense,Groceries,Costco,Groceries,Credit Card,false,Groceries
TXN0003671,U010,2024-11-17,1977,Expense,Transportation,Gas Station,Transportation,UPI,false,Transportation
TXN0003672,U010,2024-11-20,14336,Expense,Medical,Hospital,Medical,UPI,false,Medical
TXN0003673,U010,2024-11-10,25017,Expense,Rent,Property Management,Rent,Net Banking,true,Rent
TXN0003674,U010,2024-11-03,15408,Expense,Shopping,Flipkart,Shopping,UPI,false,Shopping
TXN0003675,U010,2024-11-28,12697,Expense,Medical,Clinic,Medical,Debit Card,false,Medical
TXN0003676,U010,2024-11-18,13850,Expense,Medical,Pharmacy,Medical,Credit Card,false,Medical
TXN0003677,U010,2024-11-07,7183,Expense,Insurance,Premium Payment,Insurance,Credit Card,true,Insurance
TXN0003678,U010,2024-11-11,7810,Expense,Entertainment,Amazon Prime,Entertainment,Net Banking,false,Entertainment
TXN0003679,U010,2024-11-10,5452,Expense,Medical,Hospital,Medical,Cash,false,Medical
TXN0003680,U010,2024-12-27,150000,Income,Salary,Employer,Monthly salary,Net Banking,true,Salary
TXN0003681,U010,2024-12-05,90000,Income,Bonus,Employer,Bonus,Net Banking,false,Bonus
TXN0003682,U010,2024-12-29,14474,Expense,Shopping,Amazon,Shopping,Credit Card,false,Shopping
TXN0003683,U010,2024-12-13,2839,Expense,Dining,Cafe,Dining,Credit Card,false,Dining
TXN0003684,U010,2024-12-03,2472,Expense,Transportation,Ola,Transportation,Cash,false,Transportation
TXN0003685,U010,2024-12-22,3614,Expense,Transportation,Ola,Transportation,Credit Card,false,Transportation
TXN0003686,U010,2024-12-12,31041,Expense,Rent,Landlord,Rent,Net Banking,true,Rent
TXN0003687,U010,2024-12-24,2338,Expense,Utilities,Water Supply,Utilities,Cash,false,Utilities
TXN0003688,U010,2024-12-22,4914,Expense,Groceries,Whole Foods,Groceries,Net Banking,false,Groceries
TXN0003689,U010,2024-12-09,17882,Expense,Shopping,Nike,Shopping,Credit Card,false,Shopping
TXN0003690,U010,2024-12-10,31283,Expense,Rent,Landlord,Rent,Net Banking,true,Rent
